,input,yields
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-15702,1 1/2 cups all-purpose flour,11 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-15702,2 tablespoons sugar,11 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-15702,3/4 teaspoon salt,11 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-15702,1 to 2 tablespoons ice water,11 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-231024,1 1/4 cups all-purpose flour,9 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-231024,1/4 teaspoon salt,9 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-231024,"1 stick (1/2 cup) cold unsalted butter, cut into 1/2-inch cubes",9 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-231024,3 to 4 tablespoons ice water,9 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-231024,a pastry or bench scraper,9 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-354235,2 1/2 cups all-purpose flour,9 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-354235,2 teaspoons sugar,9 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-354235,3/4 teaspoon salt,9 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-354235,"2 sticks cold unsalted butter, cut into 1/2-inch cubes",9 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-354235,1/3 cup plus 1 to 4 tablespoons ice water,9 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-354953,1 1/4 cups all-purpose flour,1 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-354953,"1 stick cold unsalted butter, cut into 1/2-inch cubes",1 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-354953,1/4 teaspoon salt,1 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pastry-dough-354953,3 to 5 tablespoons ice water,1 item(s)
http://www.epicurious.com/recipes/food/views/all-butter-pie-dough-51263470,2 1/2 cups all-purpose flour,10 serving(s)
http://www.epicurious.com/recipes/food/views/all-butter-pie-dough-51263470,1 teaspoon kosher salt,10 serving(s)
http://www.epicurious.com/recipes/food/views/all-butter-pie-dough-51263470,"1 cup (2 sticks) chilled unsalted butter, cut into pieces",10 serving(s)
http://www.epicurious.com/recipes/food/views/all-butter-pie-dough-51263470,2 tablespoons apple cider vinegar,10 serving(s)
http://www.epicurious.com/recipes/food/views/all-crustacean-canapes-garnished-with-deep-fried-capers-351160,"2 cups small cooked shrimp, lobster, or lump crabmeat, coarsely chopped (use any 1 of the crustaceans or a mix of all 3)",
http://www.epicurious.com/recipes/food/views/all-crustacean-canapes-garnished-with-deep-fried-capers-351160,Enough mayonnaise to bind (about 1/3 to 1/2 cup),
http://www.epicurious.com/recipes/food/views/all-crustacean-canapes-garnished-with-deep-fried-capers-351160,Enough paprika so it doesn't look anemic,
http://www.epicurious.com/recipes/food/views/all-crustacean-canapes-garnished-with-deep-fried-capers-351160,At least 1/2 cup chopped red onion,
http://www.epicurious.com/recipes/food/views/all-crustacean-canapes-garnished-with-deep-fried-capers-351160,At least 1/2 cup parmesan,
http://www.epicurious.com/recipes/food/views/all-crustacean-canapes-garnished-with-deep-fried-capers-351160,Salt and pepper to taste,
http://www.epicurious.com/recipes/food/views/all-crustacean-canapes-garnished-with-deep-fried-capers-351160,Small scallop shells for serving,
http://www.epicurious.com/recipes/food/views/all-crustacean-canapes-garnished-with-deep-fried-capers-351160,1/4 cup large salt-packed capers,
http://www.epicurious.com/recipes/food/views/all-crustacean-canapes-garnished-with-deep-fried-capers-351160,1 1/2 cups vegetable oil,
http://www.epicurious.com/recipes/food/views/all-day-breakfast-sandwich-232645,2 tablespoons unsalted butter,2 item(s)
http://www.epicurious.com/recipes/food/views/all-day-breakfast-sandwich-232645,4 Irish or other good-quality pork breakfast sausage links,2 item(s)
http://www.epicurious.com/recipes/food/views/all-day-breakfast-sandwich-232645,4 slices Irish or Canadian bacon,2 item(s)
http://www.epicurious.com/recipes/food/views/all-day-breakfast-sandwich-232645,4 large eggs,2 item(s)
http://www.epicurious.com/recipes/food/views/all-day-breakfast-sandwich-232645,"2 (5-inch-long) pieces of soft baguette, halved lengthwise",2 item(s)
http://www.epicurious.com/recipes/food/views/all-day-breakfast-sandwich-232645,"Accompaniment: tomato relish, chutney, or ketchup",2 item(s)
http://www.epicurious.com/recipes/food/views/all-day-conserve-102062,"4 pounds beets (tops removed), peeled and quartered",7 item(s)
http://www.epicurious.com/recipes/food/views/all-day-conserve-102062,"2 large lemons, quartered and seeded",7 item(s)
http://www.epicurious.com/recipes/food/views/all-day-conserve-102062,"2 unripe apples, peeled, cored and quartered",7 item(s)
http://www.epicurious.com/recipes/food/views/all-day-conserve-102062,6 1/2 cups sugar,7 item(s)
http://www.epicurious.com/recipes/food/views/all-day-conserve-102062,1 cup light raisins,7 item(s)
http://www.epicurious.com/recipes/food/views/all-day-conserve-102062,2 teaspoons powdered ginger,7 item(s)
http://www.epicurious.com/recipes/food/views/all-day-every-day-yogurt-sauce,1 1/2 cups plain whole-milk Greek yogurt,1 item(s)
http://www.epicurious.com/recipes/food/views/all-day-every-day-yogurt-sauce,1 Tbsp. fresh lemon juice,1 item(s)
http://www.epicurious.com/recipes/food/views/all-day-every-day-yogurt-sauce,1 tsp. kosher salt,1 item(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,"1 pound dried large white beans, such as cannellini or baby limas",12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,1 duck (about 4 pounds),12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,"1 pound boneless leg of lamb, cut into 2-inch cubes",12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,2 teaspoons kosher salt,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,1/2 teaspoon coarsely ground black pepper,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,"8 ounces garlic sausage, cut into 2-inch lengths",12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,"8 ounces smoked sausage, such as andouille, cut into 2-inch lengths",12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,"1 large onion, diced",12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,"2 large celery ribs, cut into 1/4-inch-thick slices",12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,"4 cloves garlic, minced",12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,1/4 teaspoon ground nutmeg,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,1 teaspoon dried Italian seasoning,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,Pinch of ground cloves,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,1/2 cup dry white wine,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,"4 cups beef or chicken broth, or a mixture",12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,"1 can (about 15 ounces) diced tomatoes, drained",12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,2/3 cup dried breadcrumbs,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,1/4 cup coarsely chopped fresh Italian (flat-leaf) parsley,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-day-slow-cooker-cassoulet,5–6 quart slow cooker,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,2 tablespoons finely chopped shallot,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,2 tablespoons red wine vinegar,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,"1/2 teaspoon finely grated lemon zest, plus 1 tablespoon fresh lemon juice",8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,1 tablespoon fresh orange juice,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,2 teaspoons honey,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,1/3 cup extra-virgin olive oil,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,Kosher salt and freshly ground pepper,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,Kosher salt,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,"2 bunches asparagus (about 1 1/2 pounds), ends trimmed and cut on a diagonal into 1-inch pieces",8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,"1 romaine heart, roughly chopped",8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,"1 English hothouse cucumber, trimmed, halved lengthwise, and thinly sliced",8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,"1 ripe avocado, cut into 1/2-inch cubes",8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,"15 basil leaves, torn",8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,1/3 cup torn fresh dill fronds,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-green-salad-with-citrus-vinaigrette-56389342,Freshly ground black pepper,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-in-one-sugar-cookie-dough-51259740,2 cups all-purpose flour,4 serving(s)
http://www.epicurious.com/recipes/food/views/all-in-one-sugar-cookie-dough-51259740,1/2 teaspoon kosher salt,4 serving(s)
http://www.epicurious.com/recipes/food/views/all-in-one-sugar-cookie-dough-51259740,"1 cup unsalted butter (2 sticks), at room temperature",4 serving(s)
http://www.epicurious.com/recipes/food/views/all-in-one-sugar-cookie-dough-51259740,1 cup granulated sugar,4 serving(s)
http://www.epicurious.com/recipes/food/views/all-in-one-sugar-cookie-dough-51259740,1 large egg,4 serving(s)
http://www.epicurious.com/recipes/food/views/all-in-one-sugar-cookie-dough-51259740,1 teaspoon vanilla extract,4 serving(s)
http://www.epicurious.com/recipes/food/views/all-in-one-sugar-cookie-dough-51259740,"electric mixer, cookie cutters (if making roll-and-cut cookies)",4 serving(s)
http://www.epicurious.com/recipes/food/views/all-occasion-downy-yellow-butter-cake-102289,6 large egg yolks,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-occasion-downy-yellow-butter-cake-102289,1 cup milk,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-occasion-downy-yellow-butter-cake-102289,2 1/4 teaspoons vanilla,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-occasion-downy-yellow-butter-cake-102289,3 cups sifted cake flour,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-occasion-downy-yellow-butter-cake-102289,1 1/2 cups sugar,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-occasion-downy-yellow-butter-cake-102289,1 tablespoon + teaspoon baking powder,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-occasion-downy-yellow-butter-cake-102289,3/4 teaspoon salt,12 serving(s)
http://www.epicurious.com/recipes/food/views/all-occasion-downy-yellow-butter-cake-102289,12 tablespoons unsalted butter (must be softened),12 serving(s)
http://www.epicurious.com/recipes/food/views/all-purpose-barbecue-ribs-56389838,"6–7 pounds rib racks (your choice of St. Louis-style pork spareribs, lamb spareribs, or beef short ribs)",4 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-barbecue-ribs-56389838,1 cup Fette Sau Dry Rub,4 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-barbecue-ribs-56389838,Vinegar Sauce for serving,4 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-crust-51109400,"1 1/4 cups all-purpose flour, plus more for dusting",9 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-crust-51109400,1 tablespoon granulated sugar,9 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-crust-51109400,1/2 teaspoon salt,9 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-crust-51109400,"3 tablespoons unsalted butter, chilled",9 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-crust-51109400,2 tablespoons all-vegetable shortening,9 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-crust-51109400,2-3 tablespoons ice-cold water,9 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-pie-dough,1/4 cup sugar,9 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-pie-dough,1 tablespoon apple cider vinegar,9 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-pie-dough,3 1/2 cups all-purpose flour,9 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-pie-dough,"1 1/4 cups (2 1/2 sticks) chilled unsalted butter, cut into 1-inch pieces",9 item(s)
http://www.epicurious.com/recipes/food/views/all-purpose-pie-dough,3/4 teaspoon kosher salt,9 item(s)
http://www.epicurious.com/recipes/food/views/all-season-bean-salad-232685,"3 cups of warm home-cooked beans, or canned beans such as cannellini",8 serving(s)
http://www.epicurious.com/recipes/food/views/all-season-bean-salad-232685,3 Tbs finely minced onions or scallions,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-season-bean-salad-232685,"1 large clove of garlic, puréed and then mashed with 1/4 teaspoon salt",8 serving(s)
http://www.epicurious.com/recipes/food/views/all-season-bean-salad-232685,2 Tbs or so good olive oil or salad oil,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-season-bean-salad-232685,"Herbs, such as fresh or dried thyme, oregano, and sage",8 serving(s)
http://www.epicurious.com/recipes/food/views/all-season-bean-salad-232685,Salt and freshly ground pepper,8 serving(s)
http://www.epicurious.com/recipes/food/views/all-season-bean-salad-232685,"Additional elements, such as one or a combination of: strips of red or green bell pepper or pimiento; hard-boiled eggs; rounds of red onion; sardines, tuna, and/or salami; spinach leaves or salad greens",8 serving(s)
http://www.epicurious.com/recipes/food/views/all-she-wrote-punt-e-mes-vermouth-cocktail,2 1/4 cups chilled Punt e Mes,12 item(s)
http://www.epicurious.com/recipes/food/views/all-she-wrote-punt-e-mes-vermouth-cocktail,1 cup plus 2 tablespoons dry vermouth (such as Dolin),12 item(s)
http://www.epicurious.com/recipes/food/views/all-she-wrote-punt-e-mes-vermouth-cocktail,6 tablespoons maraschino liqueur,12 item(s)
http://www.epicurious.com/recipes/food/views/all-she-wrote-punt-e-mes-vermouth-cocktail,3 tablespoons pamplemousse (grapefruit) liqueur (such as Combier or Giffard),12 item(s)
http://www.epicurious.com/recipes/food/views/all-she-wrote-punt-e-mes-vermouth-cocktail,4 teaspoons Peychaud’s bitters,12 item(s)
http://www.epicurious.com/recipes/food/views/all-she-wrote-punt-e-mes-vermouth-cocktail,TO SERVE: Flaky sea salt,12 item(s)
